img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
/games/boxart/full_dead-space-extraction_7AmericaFront.jpg,Dead Space Extraction,Wii,Shooter,Electronic Arts,Visceral Games,8.2,0.47,0.32,0.01,0.1,0.04,2009-09-28,
/games/boxart/full_9387237AmericaFrontccc.jpg,Doom 64,N64,Shooter,Midway Games,Midway Studios San Diego,7.4,0.47,0.38,,0.08,0.01,1997-03-31,
/games/boxart/full_dragon-age-origins-awakening_1AmericaFront.jpg,Dragon Age Origins: Awakening,X360,Role-Playing,Electronic Arts,BioWare Corp.,8.3,0.47,0.33,,0.1,0.04,2010-03-16,
/games/boxart/6611778ccc.jpg,Quest 64,N64,Role-Playing,THQ,Imagineer,5.4,0.47,0.38,,0.08,0.01,1998-06-11,
/games/boxart/full_885103AmericaFrontccc.jpg,Final Fantasy Crystal Chronicles: Echoes of Time,DS,Role-Playing,Square Enix,Square Enix,7.7,0.47,0.12,0.27,0.06,0.02,2009-03-24,
/games/boxart/full_9293555AmericaFrontccc.jpg,Sonic Mania,NS,Platform,Sega,PagodaWest Games,8.8,0.47,0.23,0.01,0.18,0.04,2017-08-15,2017-12-23
/games/boxart/full_2571388AmericaFrontccc.jpg,Spider-Man 3,DS,Platform,Activision,Vicarious Visions,8.0,0.47,0.41,,0.02,0.04,2007-05-04,
/games/boxart/full_8455137AmericaFrontccc.jpg,Spider-Man 3,Wii,Platform,Activision,Vicarious Visions,4.8,0.47,0.42,,0.02,0.04,2007-05-04,
/games/boxart/full_two-worlds-ii_641AmericaFront.jpg,Two Worlds II,PS3,Role-Playing,SouthPeak Interactive,Reality Pump,6.5,0.47,0.26,0.06,0.1,0.04,2011-01-25,
/games/boxart/full_239052AmericaFrontccc.jpg,Dynasty Warriors Gundam,PS3,Action,Namco Bandai,Omega Force,6.4,0.47,0.14,0.31,0.01,0.02,2007-08-28,
/games/boxart/5720676ccc.jpg,Tiger Woods PGA Tour 07,Wii,Sports,EA Sports,EA Redwood Shores,7.1,0.47,0.43,,0.0,0.04,2007-03-13,
/games/boxart/9880735ccc.jpg,Need for Speed Carbon,XB,Racing,Electronic Arts,EA Black Box,7.9,0.47,0.35,,0.1,0.02,2006-10-31,
/games/boxart/full_4254357AmericaFrontccc.jpg,Knack 2,PS4,Platform,Sony Interactive Entertainment,SIE Japan Studio,6.7,0.47,0.14,0.01,0.25,0.07,2017-09-05,2018-09-23
/games/boxart/full_james-bond-007-blood-stone_5AmericaFront.jpg,James Bond 007: Blood Stone,X360,Action,Activision,Bizarre Creations,6.2,0.47,0.2,0.0,0.23,0.05,2010-11-02,
/games/boxart/full_9262680AmericaFrontccc.jpg,NBA Live 07,X360,Sports,EA Sports,EA Canada,6.0,0.47,0.43,,0.0,0.04,2006-09-25,
/games/boxart/full_7646662AmericaFrontccc.jpg,2010 FIFA World Cup South Africa,PSP,Sports,EA Sports,EA Canada,6.8,0.47,0.09,0.03,0.23,0.12,2010-04-27,
/games/boxart/full_2278274AmericaFrontccc.jpg,Viva Pinata: Trouble in Paradise,X360,Simulation,Microsoft Game Studios,Rare Ltd.,8.5,0.47,0.16,0.01,0.25,0.05,2008-09-02,
/games/boxart/full_flingsmash_3AmericaFront.jpg,FlingSmash,Wii,Action,Nintendo,Artoon,3.8,0.47,0.37,0.07,0.01,0.02,2010-11-07,
/games/boxart/9607412ccc.gif,Spider-Man: Friend or Foe,DS,Action,Activision,Artificial Mind and Movement,5.3,0.47,0.43,,0.0,0.04,2007-10-02,
/games/boxart/full_1546473AmericaFrontccc.jpg,Detective Pikachu,3DS,Adventure,Nintendo,Creatures Inc.,7.1,0.47,0.15,0.12,0.17,0.03,2018-03-23,2018-01-12
/games/boxart/full_3164133AmericaFrontccc.jpg,"Warhammer 40,000: Dawn of War II",PC,Strategy,THQ,Relic,8.7,0.47,,,0.45,0.01,2009-02-19,
/games/boxart/full_3433704AmericaFrontccc.jpg,Alien Trilogy,PS,Shooter,Acclaim Entertainment,Probe Entertainment Limited,8.0,0.47,0.24,0.04,0.16,0.03,1997-09-01,
/games/boxart/full_5589614AmericaFrontccc.jpg,Luigi's Mansion,3DS,Adventure,Nintendo,GREZZO,7.3,0.47,0.19,0.09,0.16,0.03,2018-10-12,2020-08-03
/games/boxart/full_4412482AmericaFrontccc.jpg,Just Dance 2014,PS4,Music,Ubisoft,Ubisoft Paris,7.5,0.47,0.21,,0.18,0.08,2013-11-15,2018-03-08
/games/boxart/8959203ccc.jpg,ICO,PS2,Adventure,Sony Computer Entertainment,Team ICO,8.8,0.47,0.23,,0.18,0.06,2001-09-24,
/games/boxart/3948052ccc.jpg,Fantavision,PS2,Puzzle,Sony Computer Entertainment,SCEI,8.0,0.47,0.14,0.19,0.11,0.04,2000-10-25,
/games/boxart/full_4077511AmericaFrontccc.jpg,Mario Sports Superstars,3DS,Sports,Nintendo,Namco Bandai Games,6.0,0.46,0.18,0.13,0.12,0.03,2017-03-24,2018-01-20
/games/boxart/default.jpg,Mega Man Star Force 3: Black Ace / Red Joker,DS,Role-Playing,Capcom,Capcom,5.7,0.46,0.22,0.22,,0.02,2009-06-30,
/games/boxart/1984638ccc.jpg,ATV Offroad Fury Pro,PSP,Racing,Sony Computer Entertainment,Climax Group,7.6,0.46,0.37,,0.04,0.04,2006-10-26,
